-0.030665,-0.484746,-0.944066,0.723355,0
-0.855177,-0.395485,0.757769,0.717679,0
0.450852,-0.398096,-0.171789,0.503645,0
-0.906131,0.176182,-0.211581,0.675737,0
-0.864005,-0.305958,0.424062,0.425950,0
-0.931052,0.045343,-0.221528,-0.254546,0
-0.003664,-0.438106,0.201899,-0.697084,0
0.301836,0.594403,-0.209077,0.503509,0
0.161603,0.128614,0.757235,0.558039,0
0.092910,-0.067764,-0.325768,-0.199266,0
-0.704362,0.612801,0.503568,-0.449958,0
0.158833,-0.407523,-0.076995,-0.325422,0
-0.749873,-0.439532,-0.877739,0.484076,0
-0.323504,-0.233555,-0.511684,0.589417,0
0.430453,-0.843917,0.036637,-0.865707,0
-0.062262,0.873535,-0.631994,0.092571,0
0.748938,0.003994,0.857648,-0.874225,0
-0.708445,-0.486934,-0.189750,-0.314141,0
0.328196,-0.462825,0.629420,0.598669,0
-0.340311,-0.123776,-0.638403,0.053482,0
0.047886,-0.592716,0.024618,0.140069,0
-0.226010,0.786682,0.798936,-0.773482,0
0.015975,-0.971914,0.442985,-0.410141,0
0.615754,0.374335,0.730026,0.200220,0
0.443801,-0.355865,-0.852102,-0.595742,0
0.423007,-0.427355,-0.999046,0.651466,0
-0.616489,-0.567361,-0.045700,-0.076041,0
-0.102208,0.790054,-0.673956,0.076561,0
0.378077,0.438117,-0.591965,-0.185640,0
0.599994,0.455177,-0.334022,0.444672,0
-0.169632,-0.406734,-0.051346,0.033984,0
0.616266,-0.003555,-0.462757,-0.193698,0
-0.916751,-0.088121,0.159759,0.347492,0
-0.880089,-0.246662,0.492161,-0.210821,0
-0.174852,0.663758,-0.053839,0.853758,0
-0.273668,0.273707,0.842661,0.970779,0
-0.282445,0.653547,-0.006173,0.641597,0
-0.890982,-0.016581,-0.802703,-0.563188,0
-0.229910,0.303432,-0.768544,0.927323,0
-0.151910,-0.486705,0.637032,-0.620646,0
0.078636,-0.888849,-0.668420,0.637986,0
0.554524,-0.820220,-0.969180,0.285880,0
0.583641,-0.312109,-0.438054,-0.643136,0
0.655379,-0.236398,-0.637559,-0.030019,0
0.507996,-0.204093,0.171225,0.028418,0
0.215634,-0.011888,-0.585348,-0.880122,0
0.532338,0.416675,-0.937598,-0.048105,0
-0.741351,-0.488696,-0.073820,0.222161,0
-0.293654,-0.915734,-0.700613,-0.581659,0
-0.844709,0.170046,-0.988660,0.245548,0
0.660999,0.095793,-0.727901,0.854001,0
-0.251532,-0.885805,0.216328,0.265925,0
0.330857,-0.313064,0.495598,0.413624,0
-0.953680,-0.160406,0.702737,0.727055,0
0.704997,-0.063327,0.340947,0.339769,0
-0.787731,0.221960,-0.893591,0.672527,0
0.198724,0.778084,-0.022244,-0.862770,0
0.686952,0.105889,-0.041592,0.539701,0
0.150457,0.207035,-0.505906,0.320848,0
0.101799,-0.627709,-0.490318,0.665319,0
-0.371053,-0.042508,-0.650733,-0.075666,0
0.099100,0.151368,0.785197,-0.588331,0
-0.385098,0.053308,0.876229,-0.288623,0
0.625880,0.234952,0.633830,-0.824383,0
-0.012790,0.238948,0.129718,0.645170,0
-0.490070,-0.134573,0.421165,0.401817,0
-0.078618,0.844113,0.499171,-0.362508,0
-0.134187,0.168695,-0.332258,-0.005231,0
-0.617387,-0.655736,-0.948883,-0.629521,0
0.503707,-0.255718,-0.278176,0.392064,0
0.469333,0.511701,0.710249,-0.171767,0
0.097902,0.759326,0.064591,-0.311996,0
-0.976103,-0.065561,-0.034537,-0.977001,0
-0.038991,0.263456,-0.772295,0.459557,0
-0.977970,-0.057681,0.343847,-0.262613,0
-0.431239,0.675338,0.124875,0.693114,0
-0.283862,0.751142,0.661721,-0.089928,0
0.638307,-0.049449,-0.895218,0.537950,0
0.006240,0.317730,0.621449,0.738612,0
-0.908097,-0.314103,0.713567,-0.248833,0
0.261433,0.779775,0.383782,0.134732,0
0.097506,0.288700,-0.847017,-0.117047,0
0.223163,0.195907,0.772225,-0.179275,0
0.458965,0.526187,0.877722,0.823341,0
0.211504,0.565471,0.191205,-0.400453,0
-0.786362,-0.548813,0.215405,-0.098547,0
0.454195,0.335873,0.427780,-0.720004,0
0.674018,-0.703432,0.589457,-0.606757,0
0.428188,0.355138,-0.697005,0.817163,0
-0.711244,0.440517,0.852799,0.646842,0
0.069954,-0.470756,-0.445450,-0.022325,0
0.492557,-0.318845,0.339956,-0.783729,0
-0.298602,-0.291153,0.887747,0.444738,0
-0.271954,0.632436,0.754221,0.509196,0
-0.877721,0.313583,0.183350,0.467788,0
0.566254,0.418560,-0.739637,-0.432868,0
0.335457,-0.474780,-0.397480,-0.586654,0
0.721798,-0.609194,0.450085,-0.625255,0
-0.667359,-0.639056,0.234072,0.327807,0
-0.919618,-0.010534,-0.801914,-0.574724,0
0.052970,0.052154,0.927354,0.413491,0
-0.130783,-0.344350,0.326729,0.355134,0
-0.174382,-0.451577,0.693488,-0.083813,0
0.003666,0.229416,0.748376,0.996482,0
0.542115,-0.359693,-0.266651,0.601176,0
0.506570,-0.425355,0.643324,0.287899,0
0.011573,-0.547967,-0.421149,-0.016720,0
-0.031789,-0.449303,0.504170,-0.533402,0
0.499762,-0.855306,-0.571982,0.258391,0
0.486078,0.283305,0.975794,0.611368,0
0.555431,0.096796,-0.273821,-0.763843,0
0.372020,0.748570,-0.821500,0.328700,0
0.710605,-0.148380,-0.350497,0.628585,0
0.114603,-0.898679,0.703445,0.883575,0
-0.936427,0.213483,-0.043608,0.901531,0
-0.966229,0.130079,-0.691149,-0.116254,0
-0.598428,-0.576100,0.315023,0.635581,0
0.324793,0.715078,-0.761120,0.008510,0
0.140799,-0.926125,-0.448232,0.987257,0
-0.279307,-0.898291,0.004993,0.285117,0
-0.538192,0.532306,0.588433,-0.351683,0
-0.295147,-0.447063,-0.426984,-0.832717,0
0.063634,-0.923518,0.631597,-0.922814,0
-0.143457,0.170121,-0.366119,-0.940385,0
-0.293401,-0.254006,0.335577,-0.390325,0
-0.333823,-0.063954,0.670983,-0.938244,0
-0.719425,-0.363817,-0.154168,0.849483,0
-0.753021,0.420174,0.390456,0.495335,0
0.686948,0.211287,0.478068,0.093901,0
-0.664038,-0.501796,0.378910,-0.565540,0
-0.558423,0.635393,-0.004567,0.687762,0
-0.142850,0.292746,0.318207,-0.689544,0
-0.427073,-0.739666,0.323342,0.557087,0
0.608117,0.294659,0.318966,0.875110,0
-0.714504,-0.358665,0.544344,-0.676041,0
0.134658,-0.887956,0.160227,0.132776,0
0.344918,0.601822,-0.027724,0.733243,0
0.183514,-0.877884,0.300060,-0.396126,0
0.721984,0.132791,0.810428,0.933941,0
-0.385879,0.569436,-0.336512,0.146005,0
-0.149247,-0.396457,-0.456384,-0.665529,0
-0.806581,-0.052116,0.207762,0.389448,0
-0.002196,-0.449511,-0.816046,-0.401782,0
-0.491475,0.585985,-0.115216,0.662022,0
0.388533,-0.866587,0.692120,-0.736306,0
-0.316098,-0.190444,-0.903518,-0.312448,0
-0.908456,-0.069335,0.951456,0.414689,0
0.193758,0.770608,-0.001992,0.274798,0
0.426832,-0.861415,-0.028225,-0.683026,0
-0.242586,-0.264630,0.149908,-0.483881,0
0.377424,0.486313,-0.359067,-0.689866,0
-0.407384,-0.225062,0.648895,0.613210,0
-0.895185,-0.240342,-0.956623,-0.051045,0
-0.675401,0.507508,-0.782917,0.853805,0
-0.226248,0.236905,-0.117104,-0.119428,0
-0.713390,0.574080,-0.000189,0.426513,0
0.160286,0.165011,0.215043,-0.792427,0
-0.307398,-0.920264,-0.184039,0.398997,0
0.526351,0.163994,-0.194209,0.700745,0
-0.517926,0.660850,0.061019,-0.502089,0
0.112230,-0.453387,0.964438,0.157501,0
0.310359,-0.404705,0.185463,0.915894,0
0.504538,0.569859,-0.427811,-0.816529,0
-0.434527,-0.804773,0.190692,0.543965,0
0.494771,-0.473857,-0.499555,-0.659401,0
0.414605,-0.896171,-0.939916,0.141379,0
0.255931,-0.957761,-0.349266,0.708979,0
-0.615109,-0.547640,-0.245411,-0.305889,0
-0.703200,0.311076,-0.342065,-0.028328,0
-0.926518,0.161834,-0.452084,0.540831,0
-0.461615,0.777653,0.852243,0.547727,0
0.208232,-0.590114,-0.032656,0.067286,0
-0.032707,-0.076781,0.755300,0.783305,0
0.205508,-0.459903,-0.533717,-0.438909,0
0.687185,-0.697735,0.484049,0.527302,0
0.207091,0.073263,0.059001,0.448488,0
-0.593204,-0.678524,-0.315197,-0.755535,0
-0.026354,-0.614204,0.364382,0.256992,0
-0.311939,-0.113557,-0.572064,-0.444926,0
0.684084,-0.687383,-0.199043,-0.071619,0
-0.966959,0.164670,-0.104327,-0.138959,0
-0.561023,0.457337,-0.930240,0.546407,0
-0.547759,0.674417,-0.429979,-0.175651,0
0.138262,-0.515570,-0.759482,0.227955,0
-0.048381,-0.410733,0.796020,-0.211566,0
-0.483210,-0.783884,-0.231214,0.648264,0
-0.496532,-0.750453,-0.663839,0.736130,0
-0.191548,-0.876177,-0.284450,-0.908539,0
-0.175991,0.772108,0.519435,0.181834,0
0.292396,0.734062,-0.347448,0.003484,0
0.276249,0.597701,-0.290864,0.711554,0
-0.036053,-0.546605,-0.548028,0.393939,0
0.688180,-0.106497,0.956018,0.816354,0
0.751433,0.076585,-0.349068,-0.616046,0
0.529980,0.140721,-0.628572,0.451889,0
-0.265245,-0.332509,0.312335,0.267101,0
-0.149626,-0.887017,-0.687070,0.382095,0
0.703997,-0.631276,-0.186493,-0.117049,0
-0.269227,-0.071920,-0.793556,0.054025,0
-0.437127,0.604998,-0.889094,-0.997536,0
-0.008778,0.734599,0.842459,-0.120307,0
0.500403,-0.336450,0.650728,-0.821379,0
-0.626795,-0.654975,-0.384177,-0.633722,0
-0.776291,0.023477,-0.729918,-0.864742,0
-0.846160,-0.502622,0.548112,-0.077366,0
0.252069,-0.916995,0.138742,-0.742752,0
0.356468,-0.420394,-0.365812,0.590714,0
0.441297,0.364783,0.651187,-0.409794,0
-0.237481,-0.534354,0.407068,-0.697881,0
0.026755,-0.004082,-0.025840,0.778496,0
0.699510,0.205408,0.754008,-0.713505,0
0.690733,0.337074,0.045597,-0.933062,0
-0.316167,-0.318794,0.668591,0.859104,0
0.207857,0.608171,-0.050111,0.875035,0
0.080528,0.787639,-0.086871,0.060795,0
0.124713,0.120129,0.877499,-0.244411,0
-0.474744,0.701805,0.940488,0.528227,0
-0.851176,0.203853,-0.065791,-0.443690,0
0.479027,-0.468740,0.894505,0.204291,0
0.644565,0.225261,-0.308432,0.442617,0
-0.386672,0.702411,-0.873075,0.830310,0
0.404215,0.634216,0.699866,-0.238887,0
-0.619364,0.545170,0.421025,0.351053,0
0.520704,0.244577,0.351320,-0.171907,0
0.454637,0.402791,0.653172,-0.674520,0
-0.553354,-0.631204,-0.393411,0.407180,0
0.120222,0.826512,-0.388025,0.652186,0
-0.018670,-0.508083,0.474118,-0.719434,0
-0.134850,-0.344859,0.511290,-0.575993,0
0.647791,0.401256,-0.844399,-0.575581,0
0.077658,0.626618,0.484802,-0.966900,0
-0.191569,0.828847,0.180008,0.425290,0
-0.498475,-0.710848,0.561327,-0.885783,0
-0.425596,0.776683,0.981600,0.455832,0
0.392959,-0.544576,0.318508,-0.326832,0
-0.502239,-0.756080,-0.101551,0.445434,0
0.571561,-0.290050,-0.496521,-0.401685,0
-0.350125,0.027041,-0.793453,0.924504,0
-0.095048,0.664822,0.949368,0.557867,0
0.663936,-0.146872,-0.247403,0.602540,0
0.675719,-0.736827,0.883347,0.359186,0
0.711616,0.244591,0.009720,-0.504678,0
0.153356,0.819087,0.011372,-0.516162,0
-0.128345,-0.479436,-0.224112,-0.477338,0
-0.893917,0.037316,-0.092155,-0.068511,0
0.657745,-0.725143,-0.052918,-0.607353,0
-0.836299,0.332264,-0.035411,-0.872910,0
-0.809297,0.330327,0.817936,-0.474085,0
-0.380138,-0.316159,-0.758693,0.799536,0
0.690164,0.300116,0.981747,0.559815,0
0.114782,0.779791,-0.527295,-0.119803,0
0.071690,0.299284,0.005249,-0.023817,0
0.204883,0.592062,0.478512,0.211797,0
-0.174329,-0.931077,-0.099313,0.427879,0
-0.236113,0.210256,-0.230336,0.653284,0
0.620229,-0.331990,0.030419,-0.346990,0
-0.867008,0.013083,0.012470,-0.959862,0
-0.088628,-0.889671,0.148333,-0.976158,0
0.212248,0.725878,-0.476024,0.924221,0
-0.907434,-0.296109,-0.453495,0.431821,0
0.651974,-0.036294,-0.144290,0.493586,0
0.045763,-0.111838,0.824468,0.820299,0
-0.764922,0.260354,0.620676,0.642404,0
-0.377760,0.818881,-0.653786,0.861983,0
0.611182,0.262605,0.441940,-0.672038,0
-0.468050,-0.257042,0.421799,0.914645,0
-0.438161,-0.733053,0.208158,-0.572952,0
0.526343,0.480636,-0.109172,-0.313330,0
-0.306730,-0.066308,0.638845,0.791515,0
0.323101,0.555622,-0.885451,-0.591492,0
0.641737,0.377501,0.444799,0.144968,0
-0.471658,-0.146608,0.061519,-0.542731,0
-0.921387,-0.237539,0.185106,-0.790148,0
0.159181,-0.523769,-0.518889,0.709082,0
-0.012757,-0.584199,-0.865927,0.027616,0
-0.137195,0.271908,0.140903,-0.010217,0
0.690619,-0.697311,-0.478798,-0.034629,0
0.072264,0.333178,-0.189918,-0.858122,0
0.406232,-0.903608,-0.392225,0.156296,0
-0.921788,0.016292,-0.996138,-0.950285,0
-0.759572,0.315924,0.484258,0.425660,0
-0.871290,-0.085112,0.964360,-0.307584,0
0.639762,0.214055,0.852709,-0.144811,0
-0.369445,0.668282,0.379086,0.491553,0
-0.015794,0.225857,-0.353296,0.493635,0
-0.372746,-0.208231,0.900062,-0.908497,0
-0.367692,0.074237,-0.361397,-0.038419,0
0.120386,0.744093,-0.451228,0.823709,0
-0.723295,0.584287,0.171433,0.029883,0
-0.575123,-0.649312,0.532792,0.305505,0
-0.005080,0.169346,-0.942501,-0.326305,0
-0.773469,-0.250528,-0.704712,-0.421299,0
-0.344585,-0.455056,0.639066,0.105370,0
0.356439,-0.858968,-0.279420,-0.753160,0
0.561432,0.050406,-0.738334,-0.275559,0
-0.372406,0.793449,-0.703444,0.745923,0
-0.411922,0.611183,-0.849898,-0.739084,0
-0.229732,-0.430201,-0.561661,-0.997190,0
-0.914193,0.091022,0.116105,0.817425,0
-0.163902,0.869314,0.494364,0.762809,0
-0.589649,0.616220,0.311060,0.394426,0
0.508367,0.509219,0.854311,0.949662,0
0.378532,0.522230,-0.643993,-0.596917,0
-0.599107,-0.724894,0.773371,0.527439,0
0.341789,-0.401537,0.432966,0.306163,0
0.648145,-0.693531,-0.167056,0.490465,0
0.055500,-0.928593,0.979858,0.128233,0
0.413342,0.478057,-0.930834,0.618923,0
0.112098,0.294539,-0.766398,-0.210254,0
-0.210836,0.263263,0.865764,-0.504732,0
-0.823082,-0.523421,0.514187,-0.837681,0
0.681502,0.273630,-0.758809,0.664289,0
-0.827017,0.086700,-0.576765,-0.320469,0
0.351623,0.610733,0.667099,0.539340,0
-0.522267,0.655659,-0.503045,0.161463,0
0.100731,-0.989173,0.302149,0.808015,0
0.560482,-0.036494,-0.444111,0.156460,0
-0.296592,-0.872840,0.757677,-0.088105,0
0.681801,-0.665310,0.559543,0.531048,0
-0.634455,-0.586034,-0.560665,-0.007490,0
-0.272465,0.025806,-0.162789,0.272279,0
0.249034,0.002384,-0.517025,-0.182931,0
0.888950,-0.385653,-0.599488,-0.447859,0
-0.200098,-0.452451,-0.564007,-0.365886,0
-0.614188,-0.551561,0.341886,-0.698244,0
0.144761,0.597514,0.129382,-0.143927,0
0.514882,-0.777290,-0.535924,0.370573,0
0.585922,0.097133,-0.479638,-0.112689,0
0.097526,0.136689,-0.949896,-0.812539,0
-0.226642,-0.271449,-0.573349,-0.452941,0
-0.914571,-0.132800,0.348924,0.728800,0
0.089943,0.189357,-0.644926,0.904813,0
0.119238,0.252946,-0.114740,-0.887249,0
0.085603,0.800804,-0.183292,-0.555197,0
-0.755883,0.384025,0.643800,0.256043,0
-0.325538,-0.227522,0.437312,-0.518989,0
0.727705,-0.641612,-0.471678,0.920287,0
-0.233342,-0.355001,0.298080,-0.071167,0
-0.033424,-0.026245,-0.527572,0.734073,0
0.569902,0.221818,0.562947,0.814314,0
-0.530971,-0.738292,-0.964171,-0.307671,0
-0.015244,0.346337,-0.329612,-0.500095,0
-0.679908,0.351020,-0.937097,0.190750,0
-0.428127,0.757073,0.387216,-0.886994,0
0.437643,-0.421717,0.378211,0.813867,0
0.441976,-0.206465,-0.339934,-0.272865,0
0.278429,0.796039,0.542667,0.015140,0
0.569310,-0.249901,-0.368052,-0.572074,0
0.504265,-0.810111,0.127891,0.448656,0
-0.016576,-0.905970,-0.127271,-0.228310,0
-0.414199,0.647258,-0.295302,-0.689958,0
0.202641,-0.054464,0.252701,0.233020,0
-0.307773,-0.009841,-0.769671,-0.449219,0
-0.907651,0.229497,-0.838147,-0.297243,0
-0.154160,0.348242,-0.715146,0.724801,0
0.321891,0.564411,-0.482929,-0.679317,0
-0.073475,0.319446,-0.582870,0.187459,0
-0.121611,-0.533577,-0.179412,-0.519968,0
-0.727113,0.566634,-0.621791,-0.792196,0
-0.801320,-0.018623,-0.406961,0.756420,0
0.674208,-0.029484,-0.978329,0.253104,0
-0.054413,0.233770,-0.516445,0.564337,0
-0.425887,-0.785486,-0.731756,0.115503,0
-0.794741,0.096508,0.992264,0.396134,0
0.465961,-0.287531,-0.435842,-0.135007,0
-0.844689,0.281763,-0.832175,0.268857,0
-0.542734,0.542050,0.175035,0.420526,0
-0.795881,-0.381436,-0.498123,0.405364,0
0.030112,-0.415472,0.971307,-0.336270,0
-0.180302,-0.941804,-0.891879,-0.743840,0
-0.771320,-0.097585,-0.611469,-0.374808,0
-0.654876,0.641851,-0.423157,-0.194339,0
-0.857579,-0.504806,0.812650,0.397431,0
0.569936,-0.162015,0.285693,-0.809141,0
-0.162256,0.283796,0.605235,0.878732,0
-0.288535,0.725649,0.947279,0.626905,0
-0.132298,-0.538780,0.131836,-0.569166,0
-0.817109,-0.241221,0.191243,0.400079,0
0.707942,-0.691944,0.546336,0.183507,0
-0.343252,-0.858819,-0.203786,-0.889505,0
-0.248905,0.660402,-0.951500,-0.035962,0
-0.580818,0.573400,0.379351,0.223535,0
-0.060914,0.298624,-0.615436,0.881228,0
-0.320046,-0.366673,-0.371102,-0.644130,0
0.047196,-0.414442,-0.455041,-0.262981,0
0.216587,0.136489,-0.387969,-0.066510,0
0.198189,-0.941369,0.362211,0.188874,0
0.232361,0.630097,0.739150,0.174861,0
-0.445961,0.744353,-0.413695,0.024843,0
-0.429357,0.547981,0.365720,-0.808460,0
-0.563134,0.697468,-0.096425,0.312999,0
0.441771,0.462558,0.818445,-0.964590,0
-0.251245,-0.499642,0.743833,0.009688,0
0.436998,0.452764,0.435490,0.290169,0
-0.620407,0.404154,-0.806806,-0.768296,0
0.140696,-0.451103,0.400663,-0.758306,0
0.204332,0.172654,0.195742,-0.219985,0
0.518613,0.238737,0.465228,0.580306,0
0.050915,-0.425156,-0.338757,-0.905873,0
-0.897038,-0.141397,0.936176,0.206202,0
0.169061,0.011363,-0.168854,-0.451793,0
-0.286454,0.310496,-0.860309,-0.806644,0
0.254229,0.018934,0.737081,0.878841,0
-0.038633,-0.887083,0.368217,-0.676614,0
0.154938,0.702607,-0.096315,-0.266062,0
0.375233,-0.347459,-0.485074,0.807259,0
0.546543,-0.310565,-0.953063,-0.666629,0
0.407465,-0.277837,0.842670,0.790769,0
-0.776363,0.457366,0.343058,0.278160,0
0.549082,0.249578,0.080938,0.536253,0
-0.345817,-0.790659,0.509863,-0.518399,0
-0.394625,-0.167881,0.777947,-0.294395,0
-0.789306,-0.499378,0.261616,0.243175,0
-0.370968,-0.230173,-0.714089,0.922859,0
-0.500568,-0.051855,0.337302,-0.777912,0
-0.327303,-0.065636,0.129060,-0.831552,0
0.269968,-0.533703,-0.229705,0.268751,0
0.160502,-0.514135,-0.638196,-0.492624,0
0.428714,-0.254504,0.147593,0.730022,0
-0.203989,0.658983,-0.169237,-0.948723,0
0.123042,-0.483945,-0.536041,0.345689,0
0.330730,-0.337206,0.858536,-0.489104,0
-0.171087,-0.569607,0.679059,0.701206,0
0.417891,-0.310257,-0.698335,0.022118,0
-0.677901,-0.586224,-0.020634,0.382603,0
0.258641,-0.523354,-0.441629,-0.510771,0
0.624115,-0.128145,0.864204,-0.663683,0
-0.455882,-0.266227,0.194834,0.125819,0
0.683733,0.358565,0.579492,0.480746,0
-0.001632,-0.622179,0.048678,-0.083206,0
-0.448645,-0.820336,0.702833,-0.822262,0
-0.275003,-0.470838,0.085242,-0.526872,0
0.059045,0.291939,0.446489,0.447046,0
-0.599918,0.577322,-0.019496,-0.405918,0
-0.738251,0.402863,0.177068,0.811267,0
-0.334795,-0.202759,-0.354641,0.641027,0
-0.256748,-0.228695,0.156956,-0.496105,0
0.660970,0.005511,-0.848078,-0.163985,0
-0.542205,0.686307,-0.794899,-0.546413,0
0.186462,0.073134,0.858133,0.184467,0
0.505237,-0.188524,0.836190,-0.583496,0
0.073918,0.743439,0.673696,0.700394,0
0.429746,-0.328954,-0.247179,-0.131470,0
-0.799309,-0.145102,-0.173787,-0.667687,0
-0.308515,0.838980,-0.650724,0.874891,0
-0.343110,0.747895,0.249107,-0.947891,0
0.063642,-0.523523,-0.947371,-0.665651,0
-0.261181,0.121773,-0.474763,0.499119,0
-0.130331,0.346370,0.781395,0.505742,0
0.282083,-0.377784,-0.906800,-0.041537,0
-0.079229,-0.556644,0.317009,-0.261441,0
0.509701,0.506664,-0.400511,-0.526036,0
0.413833,0.653961,0.242455,-0.248588,0
-0.540801,0.492520,0.309979,0.447556,0
0.192665,0.772266,0.204999,0.168112,0
0.305128,0.831738,-0.367977,0.041189,1
-0.542409,-0.088022,0.584616,-0.694281,1
-0.439810,-0.435825,-0.258417,-0.662563,1
-0.658425,-0.096661,0.174249,0.567796,1
-0.225077,-0.689341,-0.330250,0.523525,1
-0.276373,-0.608264,0.442688,0.918857,1
0.254348,-0.006071,0.575634,0.495317,1
0.803589,0.007608,-0.746794,-0.899129,1
0.087422,0.526785,-0.005565,-0.965399,1
0.683163,0.505047,0.606613,0.087636,1
0.097591,0.362255,-0.006936,-0.076379,1
0.820205,-0.482563,0.826195,0.592553,1
-0.325389,0.882219,0.397586,0.068650,1
-0.180270,-0.099062,-0.656035,-0.292435,1
0.244151,0.961059,-0.483794,0.548964,1
-0.023239,0.614254,0.875677,0.148229,1
-0.117383,0.000391,-0.409846,0.460293,1
0.276342,-0.154712,0.453948,0.331737,1
-0.493203,-0.326717,0.797730,-0.371803,1
-0.119907,0.028072,-0.100467,-0.532520,1
-0.044290,0.412911,-0.848278,-0.657779,1
-0.467057,-0.515267,-0.613663,0.727357,1
0.444325,-0.009941,0.837537,-0.360457,1
0.399551,-0.159120,0.828228,-0.168027,1
0.223996,0.837340,-0.325855,0.434841,1
-0.618917,0.111715,0.919609,0.667209,1
-0.166385,-0.738880,-0.641538,0.745804,1
0.139946,0.390628,0.259762,0.756048,1
0.280843,-0.792149,-0.185546,0.603727,1
-0.027863,-0.191819,-0.536387,0.330660,1
-0.101002,0.937181,0.152692,-0.660710,1
-0.459779,0.351151,-0.521111,0.742845,1
0.404289,-0.602989,0.799583,0.932837,1
0.017123,-0.311898,0.074582,0.597314,1
-0.186465,-0.762211,-0.438966,0.974115,1
0.051003,0.438471,-0.935206,-0.287244,1
-0.558613,0.359631,-0.683664,-0.548869,1
0.737863,-0.103636,-0.559887,-0.846127,1
-0.278359,-0.532563,0.090674,-0.731659,1
0.330375,0.821882,-0.014154,0.764819,1
-0.403911,-0.398913,0.703182,-0.094545,1
0.327719,0.327033,0.432027,-0.938356,1
-0.210388,-0.599343,-0.348741,-0.308211,1
-0.745123,-0.155041,0.817691,0.465713,1
0.725642,0.412265,-0.704483,-0.718696,1
0.812923,-0.444636,-0.203627,0.448208,1
0.168619,-0.823661,-0.379406,0.275262,1
-0.574415,-0.031908,0.191054,-0.579823,1
-0.626627,0.037353,0.208099,-0.734364,1
0.242042,0.475184,-0.982509,0.769133,1
-0.208712,0.921920,-0.760249,-0.917716,1
0.500534,-0.640405,-0.518111,-0.443913,1
-0.007381,-0.836718,-0.466585,-0.077998,1
0.690194,-0.480543,-0.290040,0.624089,1
0.246801,-0.807280,0.190343,0.695806,1
-0.647826,-0.004449,0.388907,-0.106475,1
0.316184,0.182645,-0.398740,-0.179065,1
0.450261,0.206480,-0.044832,0.252519,1
-0.610875,-0.276173,0.512724,-0.227140,1
0.304588,-0.759851,-0.281768,0.808241,1
-0.672501,-0.213698,0.054164,0.514605,1
-0.490234,0.090053,0.256449,0.674758,1
-0.613399,-0.214900,-0.210133,-0.552497,1
0.323477,-0.780225,-0.905065,0.997965,1
0.859424,-0.348016,-0.286861,-0.887574,1
0.495128,0.128419,0.767098,-0.047110,1
0.641485,0.527448,-0.805290,-0.751013,1
-0.368137,0.513683,0.508977,-0.271875,1
0.290239,-0.684618,0.170989,-0.781064,1
-0.555854,0.321048,-0.647786,-0.638667,1
0.596492,0.673565,0.914742,0.741122,1
0.218005,0.239459,0.254857,-0.483998,1
-0.675255,0.069376,-0.437944,-0.789974,1
0.553507,-0.524390,0.768522,-0.925220,1
0.284107,0.208032,-0.017115,-0.513246,1
-0.031376,0.040062,0.883021,-0.962951,1
-0.153753,-0.687168,-0.998642,0.139470,1
-0.207053,0.367356,0.711807,-0.208775,1
-0.380742,0.504895,0.586973,0.806742,1
0.310658,-0.644391,-0.210810,-0.699888,1
0.034289,-0.322983,0.919168,-0.443712,1
-0.078466,0.007060,0.253002,-0.886122,1
